"COMP_CODE","ALLOC_YM","DEPAT_SIDO","DEPAT_GUNGU","ARRV_SIDO","ARRV_GUNGU","FRT_WEIGHT","FARE_SUM","FARE_MIN","FARE_MAX","FARE_CNT"
1,"2025-04",충북,청주시,서울,금천구,1000,100000,100000,100000,1
1,"2025-04",충남,태안군,인천,서구,1000,120000,120000,120000,1
1,"2025-04",충남,아산시,경기,화성시,1000,50000,50000,50000,1
1,"2025-04",전남,나주시,충북,충주시,18000,660000,320000,340000,2
1,"2025-04",전남,나주시,충북,충주시,7000,270000,270000,270000,1
1,"2025-04",전남,나주시,충북,충주시,3500,200000,200000,200000,1
1,"2025-04",전남,나주시,충북,충주시,1000,130000,130000,130000,1
1,"2025-04",전남,나주시,충북,청주시,11000,250000,250000,250000,1
1,"2025-04",전남,나주시,충북,청주시,7000,240000,240000,240000,1
1,"2025-04",전남,나주시,충북,청주시,5000,210000,210000,210000,1
1,"2025-04",전남,나주시,충북,청주시,1000,100000,100000,100000,1
1,"2025-04",전남,나주시,전북특별자치도,완주군,7000,150000,150000,150000,1
1,"2025-04",전남,나주시,전북,완주군,11000,180000,180000,180000,1
1,"2025-04",전남,나주시,전북,완주군,5000,280000,140000,140000,2
1,"2025-04",전남,나주시,전북,완주군,3500,240000,120000,120000,2
1,"2025-04",전남,나주시,전북,완주군,1400,80000,80000,80000,1
1,"2025-04",전남,나주시,전남,해남군,2500,100000,100000,100000,1
1,"2025-04",전남,나주시,전남,나주시,7000,250000,250000,250000,1
1,"2025-04",전남,나주시,부산,사상구,1400,140000,140000,140000,1
1,"2025-04",전남,나주시,대전,동구,11000,280000,30000,250000,2
1,"2025-04",전남,나주시,대전,동구,7000,210000,210000,210000,1
1,"2025-04",전남,나주시,대전,동구,5000,400000,200000,200000,2
1,"2025-04",전남,나주시,대전,동구,3500,200000,200000,200000,1
1,"2025-04",전남,나주시,대구,서구,11000,1610000,220000,300000,6
1,"2025-04",전남,나주시,대구,서구,7000,900000,220000,230000,4
1,"2025-04",전남,나주시,대구,달성군,5000,200000,200000,200000,1
1,"2025-04",전남,나주시,광주,북구,11000,390000,130000,130000,3
1,"2025-04",전남,나주시,광주,북구,7000,320000,100000,120000,3
1,"2025-04",전남,나주시,경남,창원시,5000,420000,200000,220000,2
1,"2025-04",전남,나주시,경남,창원시,1400,160000,160000,160000,1
1,"2025-04",전남,나주시,경남,창원시,1000,100000,100000,100000,1
1,"2025-04",전남,나주시,경남,양산시,1400,140000,140000,140000,1
1,"2025-04",전남,나주시,경남,김해시,1000,220000,100000,120000,2
1,"2025-04",전남,나주시,경기,의정부시,7000,250000,250000,250000,1
1,"2025-04",전남,나주시,경기,의왕시,11000,510000,240000,270000,2
1,"2025-04",전남,나주시,경기,의왕시,2500,380000,180000,200000,2
1,"2025-04",전남,나주시,경기,의왕시,1000,120000,120000,120000,1
1,"2025-04",전남,나주시,경기,시흥시,3500,200000,200000,200000,1
1,"2025-04",전남,나주시,경기,김포시,11000,710000,350000,360000,2
1,"2025-04",전남,나주시,경기,김포시,7000,620000,310000,310000,2
1,"2025-04",전남,나주시,경기,김포시,5000,560000,270000,290000,2
1,"2025-04",전남,나주시,경기,김포시,3500,230000,230000,230000,1
1,"2025-04",전남,나주시,경기,김포시,1400,130000,130000,130000,1
1,"2025-04",전남,나주시,경기,김포시,1000,120000,120000,120000,1
1,"2025-04",전남,나주시,경기,고양시,7000,320000,320000,320000,1
1,"2025-04",전남,나주시,경기,고양시,1400,160000,160000,160000,1
1,"2025-04",전남,나주시,강원,춘천시,7000,760000,380000,380000,2
1,"2025-04",전남,나주시,강원,춘천시,3500,280000,280000,280000,1
1,"2025-04",전남,나주시,강원,춘천시,1400,220000,220000,220000,1
1,"2025-04",인천,연수구,서울,구로구,100,20000,20000,20000,1
1,"2025-04",인천,서구,인천,서구,1000,30000,30000,30000,1
1,"2025-04",인천,서구,서울,구로구,100,20000,20000,20000,1
1,"2025-04",서울,중구,서울,구로구,100,10400,10400,10400,1
1,"2025-04",서울,용산구,서울,서초구,1000,9600,9600,9600,1
1,"2025-04",서울,영등포구,경기,화성시,300,45000,45000,45000,1
1,"2025-04",서울,송파구,서울,용산구,100,12000,12000,12000,1
1,"2025-04",서울,송파구,서울,구로구,500,40000,40000,40000,1
1,"2025-04",서울,서초구,서울,용산구,100,9600,9600,9600,1
1,"2025-04",서울,서초구,경기,파주시,1000,60000,60000,60000,1
1,"2025-04",서울,금천구,충북,청주시,1000,100000,100000,100000,1
1,"2025-04",서울,금천구,서울,강남구,100,12000,12000,12000,1
1,"2025-04",서울,금천구,대전,동구,1000,100000,100000,100000,1
1,"2025-04",서울,금천구,광주,서구,1000,200000,200000,200000,1
1,"2025-04",서울,금천구,경남,고성군,1000,220000,220000,220000,1
1,"2025-04",서울,금천구,경기,수원시,1400,80000,80000,80000,1
1,"2025-04",서울,금천구,경기,성남시,100,16000,16000,16000,1
1,"2025-04",서울,금천구,강원,원주시,1000,120000,120000,120000,1
1,"2025-04",서울,구로구,인천,부평구,300,24000,24000,24000,1
1,"2025-04",서울,구로구,인천,남동구,1000,50000,50000,50000,1
1,"2025-04",서울,구로구,서울,중구,300,24000,24000,24000,1
1,"2025-04",서울,구로구,서울,중구,100,29600,8000,12000,3
1,"2025-04",서울,구로구,서울,영등포구,1400,50000,50000,50000,1
1,"2025-04",서울,구로구,서울,영등포구,300,44000,20000,24000,2
1,"2025-04",서울,구로구,서울,영등포구,100,16000,6400,9600,2
1,"2025-04",서울,구로구,서울,송파구,100,24000,12000,12000,2
1,"2025-04",서울,구로구,서울,성동구,100,10400,10400,10400,1
1,"2025-04",서울,구로구,서울,마포구,100,9600,9600,9600,1
1,"2025-04",서울,구로구,서울,금천구,100,18400,5600,6400,3
1,"2025-04",서울,구로구,서울,구로구,100,8000,8000,8000,1
1,"2025-04",서울,구로구,경기,파주시,1000,60000,60000,60000,1
1,"2025-04",서울,구로구,경기,용인시,1000,70000,70000,70000,1
1,"2025-04",서울,구로구,경기,성남시,1000,50000,50000,50000,1
1,"2025-04",서울,구로구,경기,남양주시,100,20000,20000,20000,1
1,"2025-04",서울,구로구,경기,군포시,300,20000,20000,20000,1
1,"2025-04",서울,강남구,서울,중구,100,9600,9600,9600,1
1,"2025-04",서울,강남구,경기,양평군,1000,40000,40000,40000,1
1,"2025-04",대전,동구,서울,금천구,1000,100000,100000,100000,1
1,"2025-04",광주,서구,서울,금천구,1000,180000,180000,180000,1
1,"2025-04",경북,영천시,울산,중구,2500,300000,130000,170000,2
1,"2025-04",경북,영천시,울산,중구,1000,350000,110000,120000,3
1,"2025-04",경북,영천시,울산,동구,3500,177000,177000,177000,1
1,"2025-04",경북,영천시,울산,동구,1000,120000,120000,120000,1
1,"2025-04",경북,영천시,울산,남구,3500,1157000,177000,200000,6
1,"2025-04",경북,영천시,울산,남구,2500,130000,130000,130000,1
1,"2025-04",경북,영천시,울산,남구,1000,350000,110000,120000,3
1,"2025-04",경북,영천시,부산,해운대구,1000,80000,80000,80000,1
1,"2025-04",경북,영천시,부산,영도구,3500,377000,187000,190000,2
1,"2025-04",경북,영천시,부산,영도구,1000,250000,120000,130000,2
1,"2025-04",경북,영천시,부산,서구,2500,180000,180000,180000,1
1,"2025-04",경북,영천시,부산,서구,1000,200000,80000,120000,2
1,"2025-04",경북,영천시,부산,사하구,3500,210000,210000,210000,1
1,"2025-04",경북,영천시,부산,사하구,1000,130000,130000,130000,1
1,"2025-04",경북,영천시,부산,사상구,3500,210000,210000,210000,1
1,"2025-04",경북,영천시,부산,사상구,1000,120000,120000,120000,1
1,"2025-04",경북,영천시,부산,부산진구,1400,130000,130000,130000,1
1,"2025-04",경북,영천시,부산,동래구,3500,190000,190000,190000,1
1,"2025-04",경북,영천시,부산,동래구,2500,130000,130000,130000,1
1,"2025-04",경북,영천시,부산,동래구,1000,80000,80000,80000,1
1,"2025-04",경북,영천시,부산,기장군,3500,190000,190000,190000,1
1,"2025-04",경북,영천시,부산,기장군,1000,120000,120000,120000,1
1,"2025-04",경북,영천시,대구,수성구,3500,521000,117000,147000,4
1,"2025-04",경북,영천시,대구,수성구,2500,117000,117000,117000,1
1,"2025-04",경북,영천시,대구,수성구,1000,400000,80000,80000,5
1,"2025-04",경북,영천시,대구,동구,2500,90000,90000,90000,1
1,"2025-04",경북,영천시,대구,동구,1000,80000,80000,80000,1
1,"2025-04",경북,영천시,대구,달서구,3500,127000,127000,127000,1
1,"2025-04",경북,영천시,대구,달서구,2500,117000,117000,117000,1
1,"2025-04",경북,영천시,대구,달서구,1000,160000,80000,80000,2
1,"2025-04",경북,영천시,경북,포항시,3500,397000,120000,147000,3
1,"2025-04",경북,영천시,경북,포항시,1000,340000,80000,90000,4
1,"2025-04",경북,영천시,경북,의성군,2500,130000,130000,130000,1
1,"2025-04",경북,영천시,경북,의성군,1000,130000,130000,130000,1
1,"2025-04",경북,영천시,경북,영주시,3500,240000,240000,240000,1
1,"2025-04",경북,영천시,경북,김천시,1400,150000,150000,150000,1
1,"2025-04",경북,영천시,경북,구미시,3500,540001,1,180000,4
1,"2025-04",경북,영천시,경북,구미시,2500,130000,130000,130000,1
1,"2025-04",경북,영천시,경북,구미시,1400,130000,130000,130000,1
1,"2025-04",경북,영천시,경북,구미시,1000,240000,120000,120000,2
1,"2025-04",경북,영천시,경북,경주시,1000,50000,50000,50000,1
1,"2025-04",경북,영천시,경북,경산시,3500,127000,127000,127000,1
1,"2025-04",경북,영천시,경북,경산시,1400,80000,80000,80000,1
1,"2025-04",경북,영천시,경북,경산시,1000,80000,80000,80000,1
1,"2025-04",경북,영천시,경남,함안군,3500,250000,250000,250000,1
1,"2025-04",경북,영천시,경남,통영시,3500,300000,300000,300000,1
1,"2025-04",경북,영천시,경남,창원시,3500,207000,207000,207000,1
1,"2025-04",경북,영천시,경남,창원시,2500,317000,140000,177000,2
1,"2025-04",경북,영천시,경남,창원시,1400,240000,90000,150000,2
1,"2025-04",경북,영천시,경남,창원시,1000,120000,120000,120000,1
1,"2025-04",경북,영천시,경남,밀양시,3500,190000,190000,190000,1
1,"2025-04",경북,영천시,경남,밀양시,1000,120000,120000,120000,1
1,"2025-04",경북,영천시,경남,김해시,1000,200000,80000,120000,2
1,"2025-04",경북,고령군,경기,화성시,5000,240000,240000,240000,1
1,"2025-04",경남,함안군,경기,화성시,5000,300000,300000,300000,1
1,"2025-04",경남,고성군,서울,금천구,1000,200000,200000,200000,1
1,"2025-04",경기,화성시,충북,충주시,7000,690000,330000,360000,2
1,"2025-04",경기,화성시,충북,충주시,6000,320000,320000,320000,1
1,"2025-04",경기,화성시,충북,영동군,25000,600000,300000,300000,2
1,"2025-04",경기,화성시,충남,천안시,500,50000,50000,50000,1
1,"2025-04",경기,화성시,충남,서산시,6000,240000,240000,240000,1
1,"2025-04",경기,화성시,전북,익산시,5000,190000,190000,190000,1
1,"2025-04",경기,화성시,전북,익산시,3500,160000,160000,160000,1
1,"2025-04",경기,화성시,전북,무주군,11000,320000,160000,160000,2
1,"2025-04",경기,화성시,인천,중구,1000,70000,70000,70000,1
1,"2025-04",경기,화성시,인천,서구,1000,350000,50000,100000,4
1,"2025-04",경기,화성시,세종,,25000,260000,260000,260000,1
1,"2025-04",경기,화성시,세종,,3500,140000,140000,140000,1
1,"2025-04",경기,화성시,서울,중구,25000,580000,290000,290000,2
1,"2025-04",경기,화성시,서울,영등포구,300,50000,50000,50000,1
1,"2025-04",경기,화성시,서울,성동구,1000,60000,60000,60000,1
1,"2025-04",경기,화성시,서울,마포구,500,55000,55000,55000,1
1,"2025-04",경기,화성시,서울,강남구,18000,200000,200000,200000,1
1,"2025-04",경기,화성시,부산,북구,3500,340000,340000,340000,1
1,"2025-04",경기,화성시,부산,기장군,1000,270000,270000,270000,1
1,"2025-04",경기,화성시,부산,금정구,11000,450000,450000,450000,1
1,"2025-04",경기,화성시,부산,강서구,1400,220000,220000,220000,1
1,"2025-04",경기,화성시,대전,동구,1000,90000,90000,90000,1
1,"2025-04",경기,화성시,경북,고령군,6000,1080000,540000,540000,2
1,"2025-04",경기,화성시,경북,경산시,5000,320000,320000,320000,1
1,"2025-04",경기,화성시,경남,창원시,1000,390000,180000,210000,2
1,"2025-04",경기,화성시,경기,화성시,14000,420000,140000,140000,3
1,"2025-04",경기,화성시,경기,화성시,8000,240000,120000,120000,2
1,"2025-04",경기,화성시,경기,화성시,3500,140000,70000,70000,2
1,"2025-04",경기,화성시,경기,화성시,1400,75000,30000,45000,2
1,"2025-04",경기,화성시,경기,화성시,1000,30000,30000,30000,1
1,"2025-04",경기,화성시,경기,화성시,300,30000,30000,30000,1
1,"2025-04",경기,화성시,경기,포천시,3500,150000,150000,150000,1
1,"2025-04",경기,화성시,경기,이천시,14000,520000,170000,180000,3
1,"2025-04",경기,화성시,경기,이천시,11000,200000,200000,200000,1
1,"2025-04",경기,화성시,경기,이천시,8000,300000,150000,150000,2
1,"2025-04",경기,화성시,경기,용인시,5000,140000,140000,140000,1
1,"2025-04",경기,화성시,경기,시흥시,1400,180000,60000,60000,3
1,"2025-04",경기,화성시,경기,부천시,5000,240000,120000,120000,2
1,"2025-04",경기,화성시,경기,남양주시,7000,200000,200000,200000,1
1,"2025-04",경기,화성시,경기,남양주시,3500,300000,150000,150000,2
1,"2025-04",경기,화성시,경기,남양주시,1000,160000,80000,80000,2
1,"2025-04",경기,화성시,경기,김포시,3500,120000,120000,120000,1
1,"2025-04",경기,화성시,경기,김포시,2000,140000,140000,140000,1
1,"2025-04",경기,화성시,경기,고양시,100,32000,32000,32000,1
1,"2025-04",경기,화성시,강원,원주시,25000,900000,300000,300000,3
1,"2025-04",경기,화성시,강원,고성군,25000,520000,520000,520000,1
1,"2025-04",경기,평택시,충북,청주시,11000,170000,170000,170000,1
1,"2025-04",경기,평택시,충북,청주시,6500,140000,140000,140000,1
1,"2025-04",경기,평택시,충북,음성군,6000,150000,150000,150000,1
1,"2025-04",경기,평택시,충북,옥천군,21000,560000,280000,280000,2
1,"2025-04",경기,평택시,충남,홍성군,1000,70000,70000,70000,1
1,"2025-04",경기,평택시,충남,천안시,4000,90000,90000,90000,1
1,"2025-04",경기,평택시,충남,아산시,4500,90000,90000,90000,1
1,"2025-04",경기,평택시,충남,아산시,500,50000,50000,50000,1
1,"2025-04",경기,평택시,충남,당진시,5000,160000,80000,80000,2
1,"2025-04",경기,평택시,충남,논산시,2000,110000,110000,110000,1
1,"2025-04",경기,평택시,전북,정읍시,11000,210000,210000,210000,1
1,"2025-04",경기,평택시,전북,정읍시,5000,180000,180000,180000,1
1,"2025-04",경기,평택시,전북,정읍시,1000,110000,110000,110000,1
1,"2025-04",경기,평택시,전북,익산시,17000,240000,240000,240000,1
1,"2025-04",경기,평택시,전북,익산시,8000,160000,160000,160000,1
1,"2025-04",경기,평택시,전북,익산시,1000,100000,100000,100000,1
1,"2025-04",경기,평택시,전북,군산시,11000,200000,200000,200000,1
1,"2025-04",경기,평택시,전북,군산시,4500,140000,140000,140000,1
1,"2025-04",경기,평택시,전남,함평군,10000,280000,280000,280000,1
1,"2025-04",경기,평택시,인천,중구,17000,220000,220000,220000,1
1,"2025-04",경기,평택시,인천,중구,12000,180000,180000,180000,1
1,"2025-04",경기,평택시,인천,중구,1000,65000,65000,65000,1
1,"2025-04",경기,평택시,인천,서구,10000,160000,160000,160000,1
1,"2025-04",경기,평택시,인천,부평구,1500,70000,70000,70000,1
1,"2025-04",경기,평택시,인천,남동구,2000,80000,80000,80000,1
1,"2025-04",경기,평택시,인천,남동구,1000,120000,60000,60000,2
1,"2025-04",경기,평택시,인천,계양구,1000,60000,60000,60000,1
1,"2025-04",경기,평택시,울산,남구,1700,150000,150000,150000,1
1,"2025-04",경기,평택시,울산,남구,1200,270000,120000,150000,2
1,"2025-04",경기,평택시,울산,남구,1100,480000,120000,120000,4
1,"2025-04",경기,평택시,세종,,2000,90000,90000,90000,1
1,"2025-04",경기,평택시,부산,남구,3000,180000,180000,180000,1
1,"2025-04",경기,평택시,광주,광산구,10500,310000,310000,310000,1
1,"2025-04",경기,평택시,광주,광산구,9100,280000,280000,280000,1
1,"2025-04",경기,평택시,광주,광산구,9000,840000,280000,280000,3
1,"2025-04",경기,평택시,광주,광산구,8400,280000,280000,280000,1
1,"2025-04",경기,평택시,경북,칠곡군,4700,190000,190000,190000,1
1,"2025-04",경기,평택시,경북,칠곡군,2200,130000,130000,130000,1
1,"2025-04",경기,평택시,경북,칠곡군,1400,110000,110000,110000,1
1,"2025-04",경기,평택시,경북,경주시,4000,200000,200000,200000,1
1,"2025-04",경기,평택시,경남,함안군,3000,300000,300000,300000,1
1,"2025-04",경기,평택시,경남,함안군,2000,140000,140000,140000,1
1,"2025-04",경기,평택시,경남,창녕군,11200,320000,320000,320000,1
1,"2025-04",경기,평택시,경남,창녕군,8000,260000,260000,260000,1
1,"2025-04",경기,평택시,경남,김해시,4000,180000,180000,180000,1
1,"2025-04",경기,평택시,경기,화성시,11000,100000,100000,100000,1
1,"2025-04",경기,평택시,경기,화성시,5000,90000,90000,90000,1
1,"2025-04",경기,평택시,경기,화성시,1000,90000,40000,50000,2
1,"2025-04",경기,평택시,경기,평택시,18000,140000,140000,140000,1
1,"2025-04",경기,평택시,경기,평택시,5000,80000,80000,80000,1
1,"2025-04",경기,평택시,경기,평택시,4000,70000,70000,70000,1
1,"2025-04",경기,평택시,경기,평택시,2000,50000,50000,50000,1
1,"2025-04",경기,평택시,경기,평택시,1000,320000,30000,60000,8
1,"2025-04",경기,평택시,경기,용인시,8000,130000,130000,130000,1
1,"2025-04",경기,평택시,경기,용인시,1000,60000,60000,60000,1
1,"2025-04",경기,평택시,경기,안성시,1000,110000,50000,60000,2
1,"2025-04",경기,평택시,경기,안산시,20000,340000,170000,170000,2
1,"2025-04",경기,평택시,경기,안산시,7000,110000,110000,110000,1
1,"2025-04",경기,평택시,경기,안산시,3000,110000,110000,110000,1
1,"2025-04",경기,평택시,경기,안산시,2600,80000,80000,80000,1
1,"2025-04",경기,평택시,경기,안산시,1800,70000,70000,70000,1
1,"2025-04",경기,평택시,경기,안산시,400,50000,50000,50000,1
1,"2025-04",경기,평택시,강원,원주시,5500,160000,160000,160000,1
1,"2025-04",경기,파주시,충북,청주시,1400,120000,120000,120000,1
1,"2025-04",경기,파주시,서울,구로구,1000,145000,65000,80000,2
1,"2025-04",경기,파주시,대전,동구,2000,100000,100000,100000,1
1,"2025-04",경기,파주시,대구,달서구,5000,190000,190000,190000,1
1,"2025-04",경기,파주시,경기,화성시,1000,260000,60000,80000,4
1,"2025-04",경기,파주시,경기,포천시,1000,50000,50000,50000,1
1,"2025-04",경기,파주시,경기,안성시,1000,100000,100000,100000,1
1,"2025-04",경기,파주시,경기,남양주시,1000,80000,80000,80000,1
1,"2025-04",경기,용인시,경기,김포시,300,48000,48000,48000,1
1,"2025-04",경기,안산시,서울,영등포구,1000,50000,50000,50000,1
1,"2025-04",경기,시흥시,인천,미추홀구,1250,45000,45000,45000,1
1,"2025-04",경기,시흥시,인천,남동구,1450,40000,40000,40000,1
1,"2025-04",경기,시흥시,인천,남동구,1320,50000,50000,50000,1
1,"2025-04",경기,시흥시,인천,남동구,1000,110000,50000,60000,2
1,"2025-04",경기,시흥시,인천,남동구,720,120000,30000,30000,4
1,"2025-04",경기,시흥시,경기,안성시,1000,70000,70000,70000,1
1,"2025-04",경기,시흥시,경기,부천시,2500,70000,70000,70000,1
1,"2025-04",경기,시흥시,경기,김포시,18600,210000,210000,210000,1
1,"2025-04",경기,시흥시,경기,김포시,16200,210000,210000,210000,1
1,"2025-04",경기,시흥시,강원,원주시,5000,200000,200000,200000,1
1,"2025-04",경기,수원시,서울,금천구,1400,110000,110000,110000,1
1,"2025-04",경기,성남시,경기,고양시,1000,63000,63000,63000,1
1,"2025-04",경기,김포시,충북,청주시,16000,900000,300000,300000,3
1,"2025-04",경기,김포시,충북,청주시,1920,260000,130000,130000,2
1,"2025-04",경기,김포시,충북,청주시,1280,100000,100000,100000,1
1,"2025-04",경기,김포시,충북,진천군,1120,100000,100000,100000,1
1,"2025-04",경기,김포시,충북,진천군,640,65000,65000,65000,1
1,"2025-04",경기,김포시,충북,진천군,160,65000,65000,65000,1
1,"2025-04",경기,김포시,충북,음성군,5000,180000,180000,180000,1
1,"2025-04",경기,김포시,충북,음성군,3200,200000,200000,200000,1
1,"2025-04",경기,김포시,충북,옥천군,3840,320000,320000,320000,1
1,"2025-04",경기,김포시,충남,청양군,1000,150000,150000,150000,1
1,"2025-04",경기,김포시,충남,천안시,3200,410000,200000,210000,2
1,"2025-04",경기,김포시,충남,천안시,1920,260000,130000,130000,2
1,"2025-04",경기,김포시,충남,금산군,2920,270000,270000,270000,1
1,"2025-04",경기,김포시,충남,공주시,1920,170000,170000,170000,1
1,"2025-04",경기,김포시,전북,전주시,2500,130000,130000,130000,1
1,"2025-04",경기,김포시,전북,익산시,13000,350000,350000,350000,1
1,"2025-04",경기,김포시,전북,완주군,3600,240000,240000,240000,1
1,"2025-04",경기,김포시,전남,여수시,1938,650000,650000,650000,1
1,"2025-04",경기,김포시,전남,광양시,1600,180000,180000,180000,1
1,"2025-04",경기,김포시,인천,연수구,1000,40000,40000,40000,1
1,"2025-04",경기,김포시,인천,서구,4000,70000,70000,70000,1
1,"2025-04",경기,김포시,인천,서구,1000,190000,35000,40000,5
1,"2025-04",경기,김포시,인천,서구,200,30000,30000,30000,1
1,"2025-04",경기,김포시,인천,남동구,18000,160000,160000,160000,1
1,"2025-04",경기,김포시,인천,남동구,8000,130000,130000,130000,1
1,"2025-04",경기,김포시,인천,남동구,1920,80000,80000,80000,1
1,"2025-04",경기,김포시,인천,남동구,1280,55000,55000,55000,1
1,"2025-04",경기,김포시,인천,남동구,640,110000,55000,55000,2
1,"2025-04",경기,김포시,울산,울주군,14400,500000,500000,500000,1
1,"2025-04",경기,김포시,울산,울주군,10800,960000,480000,480000,2
1,"2025-04",경기,김포시,울산,울주군,3600,160000,160000,160000,1
1,"2025-04",경기,김포시,울산,울주군,2600,260000,260000,260000,1
